,city,quarter,composite,onebhk,twobhk,threebhk,%change_onebhk,%change_twobhk,%change_threebhk,latitude,longitude
261,Bidhan Nagar ,2021-03-01,5020,4257,5063,7160,-3.905,0.456,1.445,22.591149,88.3912585
262,Bidhan Nagar ,2021-06-01,5097,4402,5085,7332,3.406,0.435,2.402,22.591149,88.3912585
263,Bidhan Nagar ,2021-09-01,5193,4540,5152,7464,3.135,1.318,1.8,22.591149,88.3912585
264,Bidhan Nagar ,2021-12-01,5331,4705,5282,7555,3.634,2.523,1.219,22.591149,88.3912585
265,Bidhan Nagar ,2022-03-01,5511,4919,5433,7796,4.548,2.859,3.19,22.591149,88.3912585
266,Bidhan Nagar ,2022-06-01,5463,4778,5449,7685,-2.866,0.294,-1.424,22.591149,88.3912585
267,Bidhan Nagar ,2022-09-01,5530,4777,5562,7704,-0.021,2.074,0.247,22.591149,88.3912585
268,Bidhan Nagar ,2022-12-01,5507,4776,5577,7406,-0.021,0.27,-3.868,22.591149,88.3912585
269,Bidhan Nagar ,2023-03-01,5423,4789,5526,6833,0.272,-0.914,-7.737,22.591149,88.3912585
270,Bidhan Nagar ,2023-06-01,5400,4844,5493,6615,1.148,-0.597,-3.19,22.591149,88.3912585
271,Bidhan Nagar ,2023-09-01,5358,4846,5430,6551,0.041,-1.147,-0.967,22.591149,88.3912585
272,Bidhan Nagar ,2023-12-01,5394,4879,5456,6659,0.681,0.479,1.649,22.591149,88.3912585
273,Bidhan Nagar ,2024-03-01,5461,4965,5469,6966,1.763,0.238,4.61,22.591149,88.3912585
274,Bidhan Nagar ,2024-06-01,5664,5145,5682,7183,3.625,3.895,3.115,22.591149,88.3912585
275,Bidhan Nagar ,2024-09-01,5873,5291,5918,7440,2.838,4.153,3.578,22.591149,88.3912585
276,Chakan,2013-06-01,3202,3181,3332,5199,,,,18.7623111,73.8625448
277,Chakan,2013-09-01,3360,3357,3379,4803,5.533,1.411,-7.617,18.7623111,73.8625448
278,Chakan,2013-12-01,3451,3453,3436,4803,2.86,1.687,0.0,18.7623111,73.8625448
279,Chakan,2014-03-01,3506,3494,3579,4805,1.187,4.162,0.042,18.7623111,73.8625448
280,Chakan,2014-06-01,3631,3627,3652,5009,3.807,2.04,4.246,18.7623111,73.8625448
281,Chakan,2014-09-01,3788,3774,3870,6109,4.053,5.969,21.96,18.7623111,73.8625448
282,Chakan,2014-12-01,3853,3855,3842,6109,2.146,-0.724,0.0,18.7623111,73.8625448
283,Chakan,2015-03-01,4094,4115,3964,5818,6.744,3.175,-4.763,18.7623111,73.8625448
284,Chakan,2015-06-01,4162,4187,4012,0,1.75,1.211,-100.0,18.7623111,73.8625448
285,Chakan,2015-09-01,4161,4193,3974,0,0.143,-0.947,,18.7623111,73.8625448
286,Chakan,2015-12-01,4182,4215,3984,0,0.525,0.252,,18.7623111,73.8625448
287,Chakan,2016-03-01,4154,4179,4004,4280,-0.854,0.502,,18.7623111,73.8625448
288,Chakan,2016-06-01,4174,4214,3933,4280,0.838,-1.773,0.0,18.7623111,73.8625448
289,Chakan,2016-09-01,4192,4252,3839,4280,0.902,-2.39,0.0,18.7623111,73.8625448
290,Chakan,2016-12-01,4239,4300,3875,5160,1.129,0.938,20.561,18.7623111,73.8625448
291,Chakan,2017-03-01,4279,4365,3764,5380,1.512,-2.865,4.264,18.7623111,73.8625448
292,Chakan,2017-06-01,4340,4435,3773,5380,1.604,0.239,0.0,18.7623111,73.8625448
293,Chakan,2017-09-01,4440,4539,3850,5479,2.345,2.041,1.84,18.7623111,73.8625448
294,Chakan,2017-12-01,4554,4660,3921,5753,2.666,1.844,5.001,18.7623111,73.8625448
295,Chakan,2018-03-01,4645,4740,4083,5753,1.717,4.132,0.0,18.7623111,73.8625448
296,Chakan,2018-06-01,4792,4890,4207,5753,3.165,3.037,0.0,18.7623111,73.8625448
297,Chakan,2018-09-01,4864,4946,4373,5630,1.145,3.946,-2.138,18.7623111,73.8625448
298,Chakan,2018-12-01,4889,4945,4559,4549,-0.02,4.253,-19.201,18.7623111,73.8625448
299,Chakan,2019-03-01,4787,4841,4465,4138,-2.103,-2.062,-9.035,18.7623111,73.8625448
300,Chakan,2019-06-01,4696,4740,4432,4138,-2.086,-0.739,0.0,18.7623111,73.8625448
301,Chakan,2019-09-01,4595,4643,4311,4138,-2.046,-2.73,0.0,18.7623111,73.8625448
302,Chakan,2019-12-01,4528,4587,4177,4622,-1.206,-3.108,11.696,18.7623111,73.8625448
303,Chakan,2020-03-01,4617,4681,4231,4692,2.049,1.293,1.514,18.7623111,73.8625448
304,Chakan,2020-06-01,4632,4697,4243,4692,0.342,0.284,0.0,18.7623111,73.8625448
305,Chakan,2020-09-01,4636,4672,4423,4692,-0.532,4.242,0.0,18.7623111,73.8625448
306,Chakan,2020-12-01,4731,4777,4456,2664,2.247,0.746,-43.223,18.7623111,73.8625448
307,Chakan,2021-03-01,4733,4775,4486,4314,-0.042,0.673,61.937,18.7623111,73.8625448
308,Chakan,2021-06-01,4655,4691,4442,4314,-1.759,-0.981,0.0,18.7623111,73.8625448
309,Chakan,2021-09-01,4619,4653,4411,4335,-0.81,-0.698,0.487,18.7623111,73.8625448
310,Chakan,2021-12-01,4630,4675,4360,4623,0.473,-1.156,6.644,18.7623111,73.8625448
311,Chakan,2022-03-01,4606,4658,4295,4278,-0.364,-1.491,-7.463,18.7623111,73.8625448
312,Chakan,2022-06-01,4657,4706,4366,4280,1.03,1.653,0.047,18.7623111,73.8625448
313,Chakan,2022-09-01,4740,4797,4397,4255,1.934,0.71,-0.584,18.7623111,73.8625448
314,Chakan,2022-12-01,4786,4844,4441,4040,0.98,1.001,-5.053,18.7623111,73.8625448
315,Chakan,2023-03-01,4922,4987,4538,3639,2.952,2.184,-9.926,18.7623111,73.8625448
316,Chakan,2023-06-01,5031,5097,4637,4806,2.206,2.182,32.069,18.7623111,73.8625448
317,Chakan,2023-09-01,5094,5167,4663,4836,1.373,0.561,0.624,18.7623111,73.8625448
318,Chakan,2023-12-01,5177,5270,4628,5211,1.993,-0.751,7.754,18.7623111,73.8625448
319,Chakan,2024-03-01,5204,5304,4604,4407,0.645,-0.519,-15.429,18.7623111,73.8625448
320,Chakan,2024-06-01,5194,5307,4522,4182,0.057,-1.781,-5.106,18.7623111,73.8625448
321,Chakan,2024-09-01,5221,5335,4540,3971,0.528,0.398,-5.045,18.7623111,73.8625448
322,Chandigarh ,2013-06-01,4150,3743,3825,4816,,,,30.7334421,76.7797143
323,Chandigarh ,2013-09-01,4082,4008,3753,4523,7.08,-1.882,-6.084,30.7334421,76.7797143
324,Chandigarh ,2013-12-01,3936,3910,3907,3988,-2.445,4.103,-11.828,30.7334421,76.7797143
325,Chandigarh ,2014-03-01,3986,4395,3897,3811,12.404,-0.256,-4.438,30.7334421,76.7797143
326,Chandigarh ,2014-06-01,3953,4553,3824,3696,3.595,-1.873,-3.018,30.7334421,76.7797143
327,Chandigarh ,2014-09-01,4063,4759,3795,3904,4.524,-0.758,5.628,30.7334421,76.7797143
328,Chandigarh ,2014-12-01,4052,4929,3657,3920,3.572,-3.636,0.41,30.7334421,76.7797143
329,Chandigarh ,2015-03-01,4200,5147,3662,4189,4.423,0.137,6.862,30.7334421,76.7797143
330,Chandigarh ,2015-06-01,4241,4886,3758,4374,-5.071,2.622,4.416,30.7334421,76.7797143
331,Chandigarh ,2015-09-01,4163,4923,3901,3953,0.757,3.805,-9.625,30.7334421,76.7797143
332,Chandigarh ,2015-12-01,4235,4911,4127,3899,-0.244,5.793,-1.366,30.7334421,76.7797143
333,Chandigarh ,2016-03-01,4349,5194,4107,4058,5.763,-0.485,4.078,30.7334421,76.7797143
334,Chandigarh ,2016-06-01,4223,4749,3979,4151,-8.568,-3.117,2.292,30.7334421,76.7797143
335,Chandigarh ,2016-09-01,4139,4430,3853,4280,-6.717,-3.167,3.108,30.7334421,76.7797143
336,Chandigarh ,2016-12-01,4073,4529,3693,4212,2.235,-4.153,-1.589,30.7334421,76.7797143
337,Chandigarh ,2017-03-01,3977,4169,3738,4128,-7.949,1.219,-1.994,30.7334421,76.7797143
338,Chandigarh ,2017-06-01,3933,3876,3801,4129,-7.028,1.685,0.024,30.7334421,76.7797143
339,Chandigarh ,2017-09-01,3940,3689,3880,4183,-4.825,2.078,1.308,30.7334421,76.7797143
340,Chandigarh ,2017-12-01,3989,3561,3851,4448,-3.47,-0.747,6.335,30.7334421,76.7797143
341,Chandigarh ,2018-03-01,4088,3692,3839,4655,3.679,-0.312,4.654,30.7334421,76.7797143
342,Chandigarh ,2018-06-01,4238,4076,3930,4716,10.401,2.37,1.31,30.7334421,76.7797143
343,Chandigarh ,2018-09-01,4251,4259,3937,4619,4.49,0.178,-2.057,30.7334421,76.7797143
344,Chandigarh ,2018-12-01,4299,4516,4020,4482,6.034,2.108,-2.966,30.7334421,76.7797143
345,Chandigarh ,2019-03-01,4270,4570,4038,4341,1.196,0.448,-3.146,30.7334421,76.7797143
346,Chandigarh ,2019-06-01,4292,4710,4045,4299,3.063,0.173,-0.968,30.7334421,76.7797143
347,Chandigarh ,2019-09-01,4338,4805,4086,4318,2.017,1.014,0.442,30.7334421,76.7797143
348,Chandigarh ,2019-12-01,4353,4728,4072,4430,-1.602,-0.343,2.594,30.7334421,76.7797143
349,Chandigarh ,2020-03-01,4418,4758,4075,4592,0.635,0.074,3.657,30.7334421,76.7797143
350,Chandigarh ,2020-06-01,4429,4727,4120,4590,-0.652,1.104,-0.044,30.7334421,76.7797143
351,Chandigarh ,2020-09-01,4493,4691,4100,4823,-0.762,-0.485,5.076,30.7334421,76.7797143
352,Chandigarh ,2020-12-01,4551,4797,4166,4839,2.26,1.61,0.332,30.7334421,76.7797143
353,Chandigarh ,2021-03-01,4702,4845,4337,5038,1.001,4.105,4.112,30.7334421,76.7797143
354,Chandigarh ,2021-06-01,4664,4923,4361,4846,1.61,0.553,-3.811,30.7334421,76.7797143
355,Chandigarh ,2021-09-01,4730,5004,4513,4799,1.645,3.485,-0.97,30.7334421,76.7797143
356,Chandigarh ,2021-12-01,4806,5027,4596,4903,0.46,1.839,2.167,30.7334421,76.7797143
357,Chandigarh ,2022-03-01,4744,5157,4488,4763,2.586,-2.35,-2.855,30.7334421,76.7797143
358,Chandigarh ,2022-06-01,4860,5250,4514,5004,1.803,0.579,5.06,30.7334421,76.7797143
359,Chandigarh ,2022-09-01,5003,5361,4601,5234,2.114,1.927,4.596,30.7334421,76.7797143
360,Chandigarh ,2022-12-01,5082,5554,4708,5202,3.6,2.326,-0.611,30.7334421,76.7797143
361,Chandigarh ,2023-03-01,5340,5784,5027,5407,4.141,6.776,3.941,30.7334421,76.7797143
362,Chandigarh ,2023-06-01,5603,5957,5320,5698,2.991,5.829,5.382,30.7334421,76.7797143
363,Chandigarh ,2023-09-01,5711,6189,5522,5607,3.895,3.797,-1.597,30.7334421,76.7797143
364,Chandigarh ,2023-12-01,6093,6418,5786,6235,3.7,4.781,11.2,30.7334421,76.7797143
365,Chandigarh ,2024-03-01,6273,6638,5960,6396,3.428,3.007,2.582,30.7334421,76.7797143
366,Chandigarh ,2024-06-01,6348,6806,6107,6319,2.531,2.466,-1.204,30.7334421,76.7797143
367,Chandigarh ,2024-09-01,6751,6985,6351,7066,2.63,3.995,11.821,30.7334421,76.7797143
368,Chennai,2013-06-01,5306,5320,5125,5825,,,,13.0836939,80.270186
369,Chennai,2013-09-01,5372,5333,5232,5843,0.244,2.088,0.309,13.0836939,80.270186
370,Chennai,2013-12-01,5454,5483,5305,5855,2.813,1.395,0.205,13.0836939,80.270186
371,Chennai,2014-03-01,5584,5592,5402,6113,1.988,1.828,4.406,13.0836939,80.270186
372,Chennai,2014-06-01,5692,5666,5492,6318,1.323,1.666,3.354,13.0836939,80.270186
373,Chennai,2014-09-01,5724,5727,5534,6282,1.077,0.765,-0.57,13.0836939,80.270186
374,Chennai,2014-12-01,5761,5749,5616,6206,0.384,1.482,-1.21,13.0836939,80.270186
375,Chennai,2015-03-01,5843,5770,5673,6449,0.365,1.015,3.916,13.0836939,80.270186
376,Chennai,2015-06-01,5935,5838,5755,6603,1.179,1.445,2.388,13.0836939,80.270186
377,Chennai,2015-09-01,6072,5877,5819,7093,0.668,1.112,7.421,13.0836939,80.270186
378,Chennai,2015-12-01,6191,5919,5868,7527,0.715,0.842,6.119,13.0836939,80.270186
379,Chennai,2016-03-01,6277,5988,5965,7603,1.166,1.653,1.01,13.0836939,80.270186
380,Chennai,2016-06-01,6413,6114,6082,7811,2.104,1.961,2.736,13.0836939,80.270186
381,Chennai,2016-09-01,6596,6275,6255,8050,2.633,2.844,3.06,13.0836939,80.270186
382,Chennai,2016-12-01,6769,6298,6406,8504,0.367,2.414,5.64,13.0836939,80.270186
383,Chennai,2017-03-01,6987,6401,6550,9099,1.635,2.248,6.997,13.0836939,80.270186
384,Chennai,2017-06-01,6940,6243,6477,9282,-2.468,-1.115,2.011,13.0836939,80.270186
385,Chennai,2017-09-01,6832,6064,6380,9245,-2.867,-1.498,-0.399,13.0836939,80.270186
386,Chennai,2017-12-01,6900,6166,6448,9265,1.682,1.066,0.216,13.0836939,80.270186
387,Chennai,2018-03-01,6822,6228,6408,8882,1.006,-0.62,-4.134,13.0836939,80.270186
388,Chennai,2018-06-01,6887,6443,6519,8596,3.452,1.732,-3.22,13.0836939,80.270186
389,Chennai,2018-09-01,6915,6652,6619,8159,3.244,1.534,-5.084,13.0836939,80.270186
390,Chennai,2018-12-01,6952,6771,6625,8170,1.789,0.091,0.135,13.0836939,80.270186
391,Chennai,2019-03-01,7027,6819,6708,8263,0.709,1.253,1.138,13.0836939,80.270186
392,Chennai,2019-06-01,7090,6870,6784,8306,0.748,1.133,0.52,13.0836939,80.270186
393,Chennai,2019-09-01,7193,6963,6885,8424,1.354,1.489,1.421,13.0836939,80.270186
394,Chennai,2019-12-01,7192,6936,6979,8180,-0.388,1.365,-2.896,13.0836939,80.270186
395,Chennai,2020-03-01,7137,6898,6985,7922,-0.548,0.086,-3.154,13.0836939,80.270186
396,Chennai,2020-06-01,7084,6872,6940,7808,-0.377,-0.644,-1.439,13.0836939,80.270186
397,Chennai,2020-09-01,7052,6755,6870,8004,-1.703,-1.009,2.51,13.0836939,80.270186
398,Chennai,2020-12-01,6952,6754,6785,7722,-0.015,-1.237,-3.523,13.0836939,80.270186
399,Chennai,2021-03-01,7082,6790,6939,7911,0.533,2.27,2.448,13.0836939,80.270186
400,Chennai,2021-06-01,7096,6806,6970,7878,0.236,0.447,-0.417,13.0836939,80.270186
401,Chennai,2021-09-01,7215,6868,7111,8007,0.911,2.023,1.637,13.0836939,80.270186
402,Chennai,2021-12-01,7444,6969,7281,8593,1.471,2.391,7.319,13.0836939,80.270186
403,Chennai,2022-03-01,7685,7181,7469,9030,3.042,2.582,5.086,13.0836939,80.270186
404,Chennai,2022-06-01,7999,7418,7688,9735,3.3,2.932,7.807,13.0836939,80.270186
405,Chennai,2022-09-01,8090,7574,7747,9826,2.103,0.767,0.935,13.0836939,80.270186
406,Chennai,2022-12-01,8103,7651,7784,9676,1.017,0.478,-1.527,13.0836939,80.270186
407,Chennai,2023-03-01,8177,7837,7829,9679,2.431,0.578,0.031,13.0836939,80.270186
408,Chennai,2023-06-01,8086,7828,7823,9228,-0.115,-0.077,-4.66,13.0836939,80.270186
409,Chennai,2023-09-01,8235,8022,7974,9302,2.478,1.93,0.802,13.0836939,80.270186
410,Chennai,2023-12-01,8414,8134,8166,9538,1.396,2.408,2.537,13.0836939,80.270186
411,Chennai,2024-03-01,8591,8013,8446,9831,-1.488,3.429,3.072,13.0836939,80.270186
412,Chennai,2024-06-01,8860,8176,8727,10212,2.034,3.327,3.875,13.0836939,80.270186
413,Chennai,2024-09-01,9012,8112,8932,10513,-0.783,2.349,2.948,13.0836939,80.270186
414,Coimbatore,2013-06-01,4166,3527,4058,4650,,,,11.0018115,76.9628425
415,Coimbatore,2013-09-01,4338,3815,4251,4734,8.166,4.756,1.806,11.0018115,76.9628425
416,Coimbatore,2013-12-01,4629,4579,4475,4897,20.026,5.269,3.443,11.0018115,76.9628425
417,Coimbatore,2014-03-01,4640,4420,4518,4941,-3.472,0.961,0.899,11.0018115,76.9628425
418,Coimbatore,2014-06-01,4684,4412,4565,5005,-0.181,1.04,1.295,11.0018115,76.9628425
419,Coimbatore,2014-09-01,4680,4210,4569,5087,-4.578,0.088,1.638,11.0018115,76.9628425
420,Coimbatore,2014-12-01,4730,4287,4552,5227,1.829,-0.372,2.752,11.0018115,76.9628425
421,Coimbatore,2015-03-01,4738,4610,4544,5106,7.534,-0.176,-2.315,11.0018115,76.9628425
422,Coimbatore,2015-06-01,4750,4552,4518,5209,-1.258,-0.572,2.017,11.0018115,76.9628425
423,Coimbatore,2015-09-01,4803,4921,4519,5187,8.106,0.022,-0.422,11.0018115,76.9628425
424,Coimbatore,2015-12-01,4809,5035,4487,5203,2.317,-0.708,0.308,11.0018115,76.9628425
425,Coimbatore,2016-03-01,4873,4951,4597,5268,-1.668,2.452,1.249,11.0018115,76.9628425
426,Coimbatore,2016-06-01,4989,4927,4719,5442,-0.485,2.654,3.303,11.0018115,76.9628425
427,Coimbatore,2016-09-01,5066,4786,4913,5444,-2.862,4.111,0.037,11.0018115,76.9628425
428,Coimbatore,2016-12-01,4793,4490,4796,4940,-6.185,-2.381,-9.258,11.0018115,76.9628425
429,Coimbatore,2017-03-01,4646,4298,4755,4647,-4.276,-0.855,-5.931,11.0018115,76.9628425
430,Coimbatore,2017-06-01,4558,4234,4677,4533,-1.489,-1.64,-2.453,11.0018115,76.9628425
431,Coimbatore,2017-09-01,4455,4158,4535,4478,-1.795,-3.036,-1.213,11.0018115,76.9628425
432,Coimbatore,2017-12-01,4600,4293,4681,4626,3.247,3.219,3.305,11.0018115,76.9628425
433,Coimbatore,2018-03-01,4732,4745,4673,4819,10.529,-0.171,4.172,11.0018115,76.9628425
434,Coimbatore,2018-06-01,4786,5142,4705,4737,8.367,0.685,-1.702,11.0018115,76.9628425
435,Coimbatore,2018-09-01,5027,5386,4859,5112,4.745,3.273,7.916,11.0018115,76.9628425
436,Coimbatore,2018-12-01,5194,5703,5004,5240,5.886,2.984,2.504,11.0018115,76.9628425
437,Coimbatore,2019-03-01,5459,5819,5222,5651,2.034,4.357,7.844,11.0018115,76.9628425
438,Coimbatore,2019-06-01,5645,5993,5395,5864,2.99,3.313,3.769,11.0018115,76.9628425
439,Coimbatore,2019-09-01,5591,6074,5374,5692,1.352,-0.389,-2.933,11.0018115,76.9628425
440,Coimbatore,2019-12-01,5599,5690,5387,5885,-6.322,0.242,3.391,11.0018115,76.9628425
441,Coimbatore,2020-03-01,5463,5565,5174,5866,-2.197,-3.954,-0.323,11.0018115,76.9628425
442,Coimbatore,2020-06-01,5395,5471,5032,5925,-1.689,-2.744,1.006,11.0018115,76.9628425
443,Coimbatore,2020-09-01,5303,5189,5068,5726,-5.154,0.715,-3.359,11.0018115,76.9628425
444,Coimbatore,2020-12-01,5294,5173,5101,5656,-0.308,0.651,-1.222,11.0018115,76.9628425
445,Coimbatore,2021-03-01,5305,4879,5317,5499,-5.683,4.234,-2.776,11.0018115,76.9628425
446,Coimbatore,2021-06-01,5307,4850,5333,5493,-0.594,0.301,-0.109,11.0018115,76.9628425
447,Coimbatore,2021-09-01,5428,4961,5310,5842,2.289,-0.431,6.354,11.0018115,76.9628425
448,Coimbatore,2021-12-01,5582,4947,5412,6163,-0.282,1.921,5.495,11.0018115,76.9628425
449,Coimbatore,2022-03-01,5951,5194,5426,7146,4.993,0.259,15.95,11.0018115,76.9628425
450,Coimbatore,2022-06-01,6157,5353,5658,7336,3.061,4.276,2.659,11.0018115,76.9628425
451,Coimbatore,2022-09-01,6295,5612,5865,7305,4.838,3.659,-0.423,11.0018115,76.9628425
452,Coimbatore,2022-12-01,6382,5971,6056,7097,6.397,3.257,-2.847,11.0018115,76.9628425
453,Coimbatore,2023-03-01,6268,5943,6170,6583,-0.469,1.882,-7.242,11.0018115,76.9628425
454,Coimbatore,2023-06-01,6147,6211,6060,6252,4.51,-1.783,-5.028,11.0018115,76.9628425
455,Coimbatore,2023-09-01,5982,6140,6049,5798,-1.143,-0.182,-7.262,11.0018115,76.9628425
456,Coimbatore,2023-12-01,6058,6067,6158,5896,-1.189,1.802,1.69,11.0018115,76.9628425
457,Coimbatore,2024-03-01,6307,6562,6375,6077,8.159,3.524,3.07,11.0018115,76.9628425
458,Coimbatore,2024-06-01,6704,7028,6742,6486,7.101,5.757,6.73,11.0018115,76.9628425
459,Coimbatore,2024-09-01,7099,7490,6927,7174,6.574,2.744,10.607,11.0018115,76.9628425
460,Dehradun,2013-06-01,4220,5380,4027,3995,,,,30.3255646,78.0436813
461,Dehradun,2013-09-01,4118,4724,3906,4112,-12.193,-3.005,2.929,30.3255646,78.0436813
462,Dehradun,2013-12-01,4110,5046,3839,4044,6.816,-1.715,-1.654,30.3255646,78.0436813
463,Dehradun,2014-03-01,3829,4003,3684,3912,-20.67,-4.038,-3.264,30.3255646,78.0436813
464,Dehradun,2014-06-01,3705,3864,3532,3821,-3.472,-4.126,-2.326,30.3255646,78.0436813
465,Dehradun,2014-09-01,3887,3955,3789,3962,2.355,7.276,3.69,30.3255646,78.0436813
466,Dehradun,2014-12-01,3935,3870,3873,4020,-2.149,2.217,1.464,30.3255646,78.0436813
467,Dehradun,2015-03-01,4071,4226,3989,4096,9.199,2.995,1.891,30.3255646,78.0436813
468,Dehradun,2015-06-01,4205,4552,4104,4181,7.714,2.883,2.075,30.3255646,78.0436813
469,Dehradun,2015-09-01,4147,4641,4025,4091,1.955,-1.925,-2.153,30.3255646,78.0436813
470,Dehradun,2015-12-01,4200,4836,4017,4153,4.202,-0.199,1.516,30.3255646,78.0436813
471,Dehradun,2016-03-01,4186,4451,4058,4219,-7.961,1.021,1.589,30.3255646,78.0436813
472,Dehradun,2016-06-01,4220,4488,4189,4153,0.831,3.228,-1.564,30.3255646,78.0436813
473,Dehradun,2016-09-01,4353,4475,4396,4267,-0.29,4.942,2.745,30.3255646,78.0436813
474,Dehradun,2016-12-01,4367,4461,4424,4276,-0.313,0.637,0.211,30.3255646,78.0436813
475,Dehradun,2017-03-01,4421,4725,4418,4315,5.918,-0.136,0.912,30.3255646,78.0436813
476,Dehradun,2017-06-01,4415,4703,4433,4293,-0.466,0.34,-0.51,30.3255646,78.0436813
477,Dehradun,2017-09-01,4388,4742,4364,4283,0.829,-1.557,-0.233,30.3255646,78.0436813
478,Dehradun,2017-12-01,4330,4891,4301,4158,3.142,-1.444,-2.919,30.3255646,78.0436813
479,Dehradun,2018-03-01,4357,4804,4341,4213,-1.779,0.93,1.323,30.3255646,78.0436813
480,Dehradun,2018-06-01,4389,4737,4380,4272,-1.395,0.898,1.4,30.3255646,78.0436813
481,Dehradun,2018-09-01,4486,4797,4463,4397,1.267,1.895,2.926,30.3255646,78.0436813
482,Dehradun,2018-12-01,4673,4758,4615,4699,-0.813,3.406,6.868,30.3255646,78.0436813
483,Dehradun,2019-03-01,4721,4907,4677,4697,3.132,1.343,-0.043,30.3255646,78.0436813
484,Dehradun,2019-06-01,4731,4865,4721,4692,-0.856,0.941,-0.106,30.3255646,78.0436813
485,Dehradun,2019-09-01,4646,4792,4718,4521,-1.501,-0.064,-3.645,30.3255646,78.0436813
486,Dehradun,2019-12-01,4630,4618,4754,4510,-3.631,0.763,-0.243,30.3255646,78.0436813
487,Dehradun,2020-03-01,4663,4536,4809,4562,-1.776,1.157,1.153,30.3255646,78.0436813
488,Dehradun,2020-06-01,4764,4740,4871,4665,4.497,1.289,2.258,30.3255646,78.0436813
489,Dehradun,2020-09-01,4919,4752,5014,4883,0.253,2.936,4.673,30.3255646,78.0436813
490,Dehradun,2020-12-01,5082,4856,5116,5129,2.189,2.034,5.038,30.3255646,78.0436813
491,Dehradun,2021-03-01,4994,4818,5068,4983,-0.783,-0.938,-2.847,30.3255646,78.0436813
492,Dehradun,2021-06-01,5038,4766,5108,5066,-1.079,0.789,1.666,30.3255646,78.0436813
493,Dehradun,2021-09-01,5163,4921,5167,5247,3.252,1.155,3.573,30.3255646,78.0436813
494,Dehradun,2021-12-01,5196,5068,5204,5235,2.987,0.716,-0.229,30.3255646,78.0436813
495,Dehradun,2022-03-01,5388,5260,5347,5476,3.788,2.748,4.604,30.3255646,78.0436813
496,Dehradun,2022-06-01,5399,5376,5368,5440,2.205,0.393,-0.657,30.3255646,78.0436813
497,Dehradun,2022-09-01,5470,5416,5528,5432,0.744,2.981,-0.147,30.3255646,78.0436813
498,Dehradun,2022-12-01,5460,5434,5632,5296,0.332,1.881,-2.504,30.3255646,78.0436813
499,Dehradun,2023-03-01,5502,5523,5692,5304,1.638,1.065,0.151,30.3255646,78.0436813
500,Dehradun,2023-06-01,5599,5700,5868,5294,3.205,3.092,-0.189,30.3255646,78.0436813
501,Dehradun,2023-09-01,5720,6037,6035,5291,5.912,2.846,-0.057,30.3255646,78.0436813
502,Dehradun,2023-12-01,5837,6193,6205,5339,2.584,2.817,0.907,30.3255646,78.0436813
503,Dehradun,2024-03-01,6012,6493,6381,5468,4.844,2.836,2.416,30.3255646,78.0436813
504,Dehradun,2024-06-01,6191,6729,6572,5615,3.635,2.993,2.688,30.3255646,78.0436813
505,Dehradun,2024-09-01,6337,6871,6533,5947,2.11,-0.593,5.913,30.3255646,78.0436813
506,Delhi,2013-06-01,10223,8303,12499,13423,,,,28.6273928,77.1716954
507,Delhi,2013-09-01,10762,8814,12911,14410,6.154,3.296,7.353,28.6273928,77.1716954
508,Delhi,2013-12-01,10973,9077,12856,15039,2.984,-0.426,4.365,28.6273928,77.1716954
509,Delhi,2014-03-01,10840,8855,12745,15261,-2.446,-0.863,1.476,28.6273928,77.1716954
510,Delhi,2014-06-01,10659,8693,12492,15175,-1.829,-1.985,-0.564,28.6273928,77.1716954
511,Delhi,2014-09-01,10637,8793,12610,14238,1.15,0.945,-6.175,28.6273928,77.1716954
512,Delhi,2014-12-01,9931,7733,12458,13791,-12.055,-1.205,-3.139,28.6273928,77.1716954
513,Delhi,2015-03-01,9106,6551,12187,13233,-15.285,-2.175,-4.046,28.6273928,77.1716954
514,Delhi,2015-06-01,8684,6004,11981,12849,-8.35,-1.69,-2.902,28.6273928,77.1716954
515,Delhi,2015-09-01,8434,5843,11462,12859,-2.682,-4.332,0.078,28.6273928,77.1716954
516,Delhi,2015-12-01,8501,6201,11209,12382,6.127,-2.207,-3.709,28.6273928,77.1716954
517,Delhi,2016-03-01,8893,6932,11158,12308,11.788,-0.455,-0.598,28.6273928,77.1716954
518,Delhi,2016-06-01,9505,7747,11507,12638,11.757,3.128,2.681,28.6273928,77.1716954
519,Delhi,2016-09-01,9732,7880,11738,13289,1.717,2.007,5.151,28.6273928,77.1716954
520,Delhi,2016-12-01,10151,8045,12258,14625,2.094,4.43,10.053,28.6273928,77.1716954
521,Delhi,2017-03-01,10399,8116,12670,15287,0.883,3.361,4.526,28.6273928,77.1716954
522,Delhi,2017-06-01,10386,7778,13126,15605,-4.165,3.599,2.08,28.6273928,77.1716954
523,Delhi,2017-09-01,10061,7492,12637,15506,-3.677,-3.725,-0.634,28.6273928,77.1716954
524,Delhi,2017-12-01,9962,7323,12620,15534,-2.256,-0.135,0.181,28.6273928,77.1716954
525,Delhi,2018-03-01,9915,7217,12717,15396,-1.447,0.769,-0.888,28.6273928,77.1716954
526,Delhi,2018-06-01,9817,7200,12495,15233,-0.236,-1.746,-1.059,28.6273928,77.1716954
527,Delhi,2018-09-01,9822,7269,12575,14756,0.958,0.64,-3.131,28.6273928,77.1716954
528,Delhi,2018-12-01,9778,7336,12511,14245,0.922,-0.509,-3.463,28.6273928,77.1716954
