city,quarter,composite,onebhk,twobhk,threebhk,%change_onebhk,%change_twobhk,%change_threebhk
Nagpur,2018-06-01,5637,5820,5141,7011,-0.102,-0.157,18.98
Nagpur,2018-09-01,5678,5871,5161,7080,1.718,2.334,22.422
Nagpur,2018-12-01,5704,5880,5209,7137,-0.528,2.151,20.353
Nagpur,2019-03-01,5734,5926,5285,6750,0.969,3.782,6.361
Nagpur,2019-06-01,5819,6045,5408,6312,3.797,5.052,-10.356
Nagpur,2019-09-01,6002,6243,5560,6552,6.154,7.378,-8.365
Nagpur,2019-12-01,6130,6349,5741,6546,7.512,9.568,-9.02
Nagpur,2020-03-01,6242,6483,5820,6670,8.773,9.319,-1.222
Nagpur,2020-06-01,6300,6548,5820,7013,7.759,7.079,10.51
Nagpur,2020-09-01,6075,6221,5764,6674,-0.336,3.505,1.74
Nagpur,2020-12-01,5872,6034,5632,5900,-5.063,-1.891,-9.679
Nagpur,2021-03-01,5977,6089,5808,6019,-6.53,-0.213,-11.034
Nagpur,2021-06-01,6056,6092,5928,6517,-7.489,1.86,-8.241
Nagpur,2021-09-01,6172,6169,6073,6787,-0.854,5.213,1.734
Nagpur,2021-12-01,6233,6186,6161,7077,2.464,8.711,17.342
Nagpur,2022-03-01,6167,6106,6126,6935,0.275,5.161,12.943
Nagpur,2022-06-01,6179,6113,6118,7111,0.344,3.102,8.565
Nagpur,2022-09-01,6215,6203,6145,6737,0.556,1.177,-0.703
Nagpur,2022-12-01,6184,6194,6121,6477,0.129,-0.651,-8.906
Nagpur,2023-03-01,6193,6169,6159,6609,1.017,0.539,-5.033
Nagpur,2023-06-01,6152,6211,6123,5801,1.589,0.081,-19.821
Nagpur,2023-09-01,6118,6132,6206,5466,-1.143,0.996,-21.91
Nagpur,2023-12-01,6253,6271,6374,5362,1.256,4.077,-20.399
Nagpur,2024-03-01,6247,6217,6445,5329,0.765,4.487,-23.872
Nagpur,2024-06-01,6393,6347,6585,5653,2.188,7.168,-2.777
Nagpur,2024-09-01,6443,6438,6558,5794,4.821,5.345,5.802
Nashik,2013-06-01,3041,2999,3034,3629,NULL,NULL,NULL
Nashik,2013-09-01,3076,3018,3087,3641,NULL,NULL,NULL
Nashik,2013-12-01,3144,3060,3164,3893,NULL,NULL,NULL
Nashik,2014-03-01,3181,3099,3202,3892,NULL,NULL,NULL
Nashik,2014-06-01,3190,3141,3172,4005,4.582,4.31,9.661
Nashik,2014-09-01,3230,3194,3167,4448,5.603,2.522,20.15
Nashik,2014-12-01,3242,3227,3151,4575,5.229,-0.41,15.333
Nashik,2015-03-01,3262,3257,3143,4814,4.896,-1.872,20.153
Nashik,2015-06-01,3288,3276,3185,4719,4.145,0.414,14.832
Nashik,2015-09-01,3333,3287,3282,4513,2.839,3.611,1.377
Nashik,2015-12-01,3415,3322,3412,4571,2.89,7.952,-0.089
Nashik,2016-03-01,3492,3357,3531,4639,3.01,11.372,-3.828
Nashik,2016-06-01,3544,3397,3589,4757,3.604,11.442,0.819
Nashik,2016-09-01,3578,3459,3602,4699,5.063,8.916,3.91
Nashik,2016-12-01,3567,3502,3540,4681,5.204,3.554,2.341
Nashik,2017-03-01,3571,3559,3498,4611,5.768,-0.932,-0.598
Nashik,2017-06-01,3550,3602,3413,4620,5.76,-5.031,-2.971
Nashik,2017-09-01,3561,3600,3426,4785,3.914,-5.157,1.861
Nashik,2017-12-01,3666,3670,3561,4934,4.667,0.613,5.287
Nashik,2018-03-01,3746,3725,3669,4965,4.523,4.802,7.175
Nashik,2018-06-01,3877,3791,3865,5060,5.074,12.319,8.862
Nashik,2018-09-01,3945,3856,3941,5048,6.753,13.325,5.198
Nashik,2018-12-01,3947,3864,3954,4838,5.031,9.972,-1.902
Nashik,2019-03-01,3999,3881,4042,4863,4.037,9.433,-2.108
Nashik,2019-06-01,4051,3957,4081,4803,4.277,5.344,-5.285
Nashik,2019-09-01,4060,4035,4028,4752,4.524,2.132,-6.163
Nashik,2019-12-01,4062,4030,4015,5019,4.114,1.514,3.809
Nashik,2020-03-01,4054,4041,3994,4968,3.97,-1.196,2.092
Nashik,2020-06-01,4018,3995,3964,4976,0.94,-2.929,3.482
Nashik,2020-09-01,3996,3885,4017,5055,-3.755,-0.277,6.089
Nashik,2020-12-01,3960,3837,4005,4866,-4.968,-0.249,-3.027
Nashik,2021-03-01,3944,3769,4032,4940,-7.089,0.949,-0.575
Nashik,2021-06-01,3928,3730,4029,5037,-7.031,1.612,1.235
Nashik,2021-09-01,3924,3706,4048,4986,-4.799,0.769,-1.37
Nashik,2021-12-01,3983,3734,4137,5036,-2.779,3.261,3.41
Nashik,2022-03-01,4020,3783,4165,5025,0.375,3.215,1.688
Nashik,2022-06-01,4062,3828,4213,4974,2.591,4.418,-1.254
Nashik,2022-09-01,4124,3874,4293,4997,4.389,5.815,0.221
Nashik,2022-12-01,4173,3921,4345,5034,4.827,4.845,-0.04
Nashik,2023-03-01,4238,3994,4403,5108,5.381,5.478,1.649
Nashik,2023-06-01,4287,4044,4453,5113,5.408,5.451,2.721
Nashik,2023-09-01,4339,4113,4485,5233,5.91,4.312,4.616
Nashik,2023-12-01,4414,4182,4568,5271,6.346,4.972,4.529
Nashik,2024-03-01,4511,4265,4683,5319,6.48,6.13,4.003
Nashik,2024-06-01,4567,4322,4733,5401,6.518,5.979,5.415
Nashik,2024-09-01,4626,4389,4792,5390,6.386,6.486,2.907
"Navi Mumbai",2013-06-01,10350,10097,10227,15708,NULL,NULL,NULL
"Navi Mumbai",2013-09-01,10769,10552,10537,15981,NULL,NULL,NULL
"Navi Mumbai",2013-12-01,11072,10853,10710,16960,NULL,NULL,NULL
"Navi Mumbai",2014-03-01,11510,11281,11131,17691,NULL,NULL,NULL
"Navi Mumbai",2014-06-01,11774,11508,11405,18584,12.508,10.583,16.257
"Navi Mumbai",2014-09-01,12014,11684,11822,19155,9.837,11.267,17.079
"Navi Mumbai",2014-12-01,12220,11890,12068,19187,8.875,11.487,11.626
"Navi Mumbai",2015-03-01,12363,12030,12371,18611,6.299,10.275,4.795
"Navi Mumbai",2015-06-01,12553,12244,12548,18399,6.118,9.239,-0.994
"Navi Mumbai",2015-09-01,12714,12304,12924,19405,5.064,8.782,1.359
"Navi Mumbai",2015-12-01,12947,12425,13489,20144,4.348,10.995,4.932
"Navi Mumbai",2016-03-01,13201,12687,13710,20392,5.288,9.927,8.841
"Navi Mumbai",2016-06-01,13412,12866,14092,20384,4.903,11.262,9.734
"Navi Mumbai",2016-09-01,13507,13089,13950,19217,6.101,7.281,-0.922
"Navi Mumbai",2016-12-01,13362,13049,13763,17293,4.767,1.964,-14.836
"Navi Mumbai",2017-03-01,13188,12856,13650,17188,1.295,-0.436,-18.528
"Navi Mumbai",2017-06-01,12878,12415,13854,16852,-3.508,-1.744,-20.549
"Navi Mumbai",2017-09-01,12837,12305,14245,15997,-6.315,2.129,-19.108
"Navi Mumbai",2017-12-01,12696,12185,13878,16560,-7.022,0.807,-4.582
"Navi Mumbai",2018-03-01,12920,12421,14102,16579,-3.57,3.257,-3.678
"Navi Mumbai",2018-06-01,13102,12661,14092,16587,1.981,1.688,-1.598
"Navi Mumbai",2018-09-01,13389,12904,14416,17527,4.731,1.213,9.224
"Navi Mumbai",2018-12-01,13857,13313,15214,17489,8.741,9.267,5.3
"Navi Mumbai",2019-03-01,13874,13283,15360,17760,6.475,8.269,6.753
"Navi Mumbai",2019-06-01,13799,13056,15805,18012,2.974,11.152,8.024
"Navi Mumbai",2019-09-01,13762,12961,16018,17871,0.437,10.136,1.91
"Navi Mumbai",2019-12-01,13102,12059,16286,17237,-9.675,6.692,-1.41
"Navi Mumbai",2020-03-01,12954,11632,16931,18474,-13.691,9.646,4.142
"Navi Mumbai",2020-06-01,12929,11495,17297,18654,-13.42,8.812,3.475
"Navi Mumbai",2020-09-01,12929,11596,16964,18376,-11.875,5.469,2.707
"Navi Mumbai",2020-12-01,13879,13272,15156,19079,10.461,-6.661,10.024
"Navi Mumbai",2021-03-01,15308,15174,15295,17910,26.688,-10.794,-2.956
"Navi Mumbai",2021-06-01,15300,15162,15392,17443,24.166,-12.455,-6.762
"Navi Mumbai",2021-09-01,14628,14232,15495,17868,17.386,-9.544,-2.912
"Navi Mumbai",2021-12-01,14441,13711,16601,17665,3.085,9.326,-7.914
"Navi Mumbai",2022-03-01,14345,13493,16936,17769,-12.26,9.885,-0.798
"Navi Mumbai",2022-06-01,14487,13510,17402,18685,-12.243,11.868,6.99
"Navi Mumbai",2022-09-01,14503,13505,17401,19183,-5.381,10.953,7.038
"Navi Mumbai",2022-12-01,14390,13311,17511,19507,-2.962,5.23,9.602
"Navi Mumbai",2023-03-01,13435,12015,17638,19697,-11.104,4.009,9.884
"Navi Mumbai",2023-06-01,12647,10999,17610,19491,-20.899,1.179,4.092
"Navi Mumbai",2023-09-01,12427,10560,18292,19019,-26.775,5.06,-0.841
"Navi Mumbai",2023-12-01,12480,10524,18712,18945,-26.392,6.566,-2.955
"Navi Mumbai",2024-03-01,12034,9794,19280,18919,-21.104,8.775,-4.107
"Navi Mumbai",2024-06-01,12963,10773,20142,19223,-2.308,13.133,-1.417
"Navi Mumbai",2024-09-01,13808,11751,20529,19788,11.055,11.106,4
"New Town Kolkata",2013-06-01,3974,3738,3721,4667,NULL,NULL,NULL
"New Town Kolkata",2013-09-01,4101,3807,3844,4863,NULL,NULL,NULL
"New Town Kolkata",2013-12-01,4189,3954,3910,4931,NULL,NULL,NULL
"New Town Kolkata",2014-03-01,4247,3899,4008,5031,NULL,NULL,NULL
"New Town Kolkata",2014-06-01,4347,3889,4186,5095,3.873,11.602,8.507
"New Town Kolkata",2014-09-01,4582,4166,4444,5249,9.231,14.333,7.576
"New Town Kolkata",2014-12-01,4682,4439,4455,5337,11.642,12.264,7.735
"New Town Kolkata",2015-03-01,4757,4681,4462,5368,17.617,10.191,6.314
"New Town Kolkata",2015-06-01,4786,4827,4405,5436,20.038,4.908,6.352
"New Town Kolkata",2015-09-01,4700,4704,4295,5433,11.146,-3.383,3.385
"New Town Kolkata",2015-12-01,4775,4616,4473,5480,3.763,0.419,2.632
"New Town Kolkata",2016-03-01,4884,4580,4696,5531,-2.188,5.231,2.974
"New Town Kolkata",2016-06-01,5043,4564,4964,5664,-5.742,11.904,4.122
"New Town Kolkata",2016-09-01,5112,4540,5098,5710,-3.593,16.176,4.891
"New Town Kolkata",2016-12-01,5089,4448,5011,5873,-3.7,10.553,6.883
"New Town Kolkata",2017-03-01,5025,4411,4807,6033,-3.799,2.215,8.548
"New Town Kolkata",2017-06-01,4920,4518,4549,5993,-1.043,-8.633,5.453
"New Town Kolkata",2017-09-01,4840,4644,4353,5919,2.302,-16.377,3.487
"New Town Kolkata",2017-12-01,5016,4904,4542,5986,9.819,-10.774,1.909
"New Town Kolkata",2018-03-01,5269,5048,4932,6100,12.989,2.752,1.119
"New Town Kolkata",2018-06-01,5459,5173,5147,6310,12.975,12.125,5.197
"New Town Kolkata",2018-09-01,5606,5158,5384,6456,9.936,20.031,8.51
"New Town Kolkata",2018-12-01,5744,5293,5554,6542,7.542,18.796,8.612
"New Town Kolkata",2019-03-01,5933,5611,5804,6490,10.637,15.7,5.961
"New Town Kolkata",2019-06-01,5942,5606,5845,6453,7.717,12.026,2.203
"New Town Kolkata",2019-09-01,6165,5872,6143,6497,12.736,12.985,0.635
"New Town Kolkata",2019-12-01,6123,5700,6181,6442,6.931,10.207,-1.539
"New Town Kolkata",2020-03-01,6239,5767,6263,6667,2.737,7.426,2.748
"New Town Kolkata",2020-06-01,6359,5840,6369,6860,4.058,8.367,6.105
"New Town Kolkata",2020-09-01,6449,5968,6350,7107,1.644,3.25,8.892
"New Town Kolkata",2020-12-01,6590,6374,6337,7263,11.294,2.457,11.552
"New Town Kolkata",2021-03-01,6553,6409,6347,7071,10.072,1.326,5.562
"New Town Kolkata",2021-06-01,6551,6358,6428,6967,8.082,0.93,1.513
"New Town Kolkata",2021-09-01,6697,6395,6698,6997,6.716,5.414,-1.579
"New Town Kolkata",2021-12-01,6795,6524,6862,6943,2.346,7.838,-4.573
"New Town Kolkata",2022-03-01,6902,6566,7005,7050,2.406,9.589,-0.302
"New Town Kolkata",2022-06-01,6955,6605,7060,7116,3.762,9.022,2.113
"New Town Kolkata",2022-09-01,6956,6614,7003,7213,3.316,4.32,3.035
"New Town Kolkata",2022-12-01,6904,6556,6869,7314,0.484,0.1,5.143
"New Town Kolkata",2023-03-01,6876,6552,6701,7519,-0.214,-4.426,6.412
"New Town Kolkata",2023-06-01,6981,6669,6849,7531,0.977,-3.149,5.519
"New Town Kolkata",2023-09-01,7122,6809,6979,7696,2.924,-0.35,6.413
"New Town Kolkata",2023-12-01,7401,6994,7209,8155,6.433,4.872,10.928
"New Town Kolkata",2024-03-01,7750,7222,7574,8599,9.58,12.11,13.243
"New Town Kolkata",2024-06-01,7938,7406,7651,8991,10.205,10.589,16.979
"New Town Kolkata",2024-09-01,8097,7637,7659,9352,11.18,8.888,18.418
Noida,2013-06-01,5249,5192,5104,5509,NULL,NULL,NULL
Noida,2013-09-01,5325,5336,5188,5514,NULL,NULL,NULL
Noida,2013-12-01,5411,5506,5270,5539,NULL,NULL,NULL
Noida,2014-03-01,5483,5530,5392,5575,NULL,NULL,NULL
Noida,2014-06-01,5576,5658,5484,5641,8.427,7.047,2.368
Noida,2014-09-01,5661,5804,5550,5703,8.271,6.601,3.35
Noida,2014-12-01,5622,5450,5611,5781,-0.965,6.144,4.243
Noida,2015-03-01,5601,5248,5657,5812,-5.174,4.723,4.1
Noida,2015-06-01,5569,4931,5717,5882,-13.853,4.119,4.147
Noida,2015-09-01,5542,4600,5777,5982,-24.417,3.971,4.743
Noida,2015-12-01,5570,4480,5839,6083,-21.087,3.947,5.048
Noida,2016-03-01,5570,4362,5864,6144,-19.777,3.545,5.458
Noida,2016-06-01,5622,4366,5979,6144,-12.953,4.468,4.264
Noida,2016-09-01,5706,4405,6112,6195,-4.466,5.603,3.467
Noida,2016-12-01,5725,4556,6106,6143,1.725,4.368,0.969
Noida,2017-03-01,5755,4653,6111,6152,6.387,4.045,0.13
Noida,2017-06-01,5715,4759,5960,6152,8.446,-0.311,0.13
Noida,2017-09-01,5650,4863,5816,6061,9.624,-4.966,-2.178
Noida,2017-12-01,5684,4884,5830,6136,6.745,-4.746,-0.115
Noida,2018-03-01,5599,4837,5711,6067,3.767,-6.861,-1.385
Noida,2018-06-01,5738,4864,5932,6180,2.171,-0.49,0.462
Noida,2018-09-01,5972,5034,6121,6534,3.516,5.142,7.654
Noida,2018-12-01,6175,5233,6331,6730,6.933,8.185,9.091
Noida,2019-03-01,6366,5424,6494,6961,11.217,12.368,13.284
Noida,2019-06-01,6516,5655,6569,7150,14.583,9.809,13.935
Noida,2019-09-01,6626,5729,6685,7283,12.29,8.586,10.476
Noida,2019-12-01,6465,5400,6554,7217,2.915,3.336,6.687
Noida,2020-03-01,6236,5097,6340,7029,-6.056,-2.35,0.942
Noida,2020-06-01,5951,4947,5992,6723,-13.891,-9.101,-6.075
Noida,2020-09-01,5867,5006,5816,6654,-14.615,-14.503,-9.356
Noida,2020-12-01,5830,5078,5613,6767,-6.432,-16.18,-6.763
Noida,2021-03-01,6007,5414,5715,6920,6.243,-11.135,-1.611
Noida,2021-06-01,6146,5427,5935,7047,8.866,-0.997,4.682
Noida,2021-09-01,6008,5204,5892,6840,3.648,1.281,2.639
Noida,2021-12-01,5953,5187,5850,6737,2.095,4.022,-0.439
Noida,2022-03-01,5981,5134,5928,6759,-5.398,3.641,-2.39
Noida,2022-06-01,6102,5249,6059,6870,-3.467,2.092,-2.619
Noida,2022-09-01,6293,5361,6281,7084,2.991,6.42,3.552
Noida,2022-12-01,6482,5477,6499,7291,5.409,10.333,7.82
Noida,2023-03-01,6634,5561,6602,7570,7.796,10.371,11.123
Noida,2023-06-01,6783,5626,6738,7806,6.779,10.285,12.365
Noida,2023-09-01,6984,5780,6837,8193,7.448,8.252,14.207
Noida,2023-12-01,7338,5956,7198,8685,8.287,10.224,17.015
Noida,2024-03-01,7672,6090,7513,9212,8.882,12.656,18.906
Noida,2024-06-01,8089,6232,7879,9932,9.951,15.187,23.079
Noida,2024-09-01,8511,6322,8318,10603,8.697,18.797,24.265
Panvel,2013-06-01,6901,6774,7304,8594,NULL,NULL,NULL
Panvel,2013-09-01,6868,6687,7440,9255,NULL,NULL,NULL
Panvel,2013-12-01,6820,6592,7568,9534,NULL,NULL,NULL
Panvel,2014-03-01,6783,6519,7668,9770,NULL,NULL,NULL
Panvel,2014-06-01,6743,6433,7857,9446,-5.231,7.212,8.721
Panvel,2014-09-01,6892,6553,8132,9605,-2.083,8.807,3.705
Panvel,2014-12-01,6923,6587,8154,9564,-0.076,7.206,0.312
Panvel,2015-03-01,6944,6620,8161,9196,1.533,6.046,-6.002
Panvel,2015-06-01,7137,6850,8169,9575,6.299,3.823,1.403
Panvel,2015-09-01,7237,6990,8072,9912,6.38,-0.734,3.206
Panvel,2015-12-01,7641,7424,8332,10458,11.974,2.205,9.019
Panvel,2016-03-01,8163,8017,8520,11193,18.817,4.309,19.095
Panvel,2016-06-01,8297,8124,8769,11364,15.891,7.042,15.983
Panvel,2016-09-01,8460,8253,9094,11381,15.547,11.655,12.927
Panvel,2016-12-01,8325,8092,9100,10991,8.094,8.445,4.683
Panvel,2017-03-01,8212,7890,9414,10507,-1.569,9.824,-6.241
Panvel,2017-06-01,8152,7836,9267,11104,-3.65,5.29,-2.475
Panvel,2017-09-01,8071,7779,9054,11328,-6.049,-0.432,-0.477
Panvel,2017-12-01,8172,7828,9371,11515,-3.394,2.993,4.626
Panvel,2018-03-01,8343,8018,9476,11551,1.635,0.662,9.066
Panvel,2018-06-01,8495,8151,9761,11118,3.929,5.213,0.121
Panvel,2018-09-01,8708,8360,10084,10341,7.128,10.552,-8.877
Panvel,2018-12-01,8880,8587,10035,10310,9.079,6.585,-11.653
Panvel,2019-03-01,9108,8815,10302,10113,9.281,8.231,-13.948
Panvel,2019-06-01,9270,9015,10312,10139,9.801,5.348,-9.681
